Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,SOUTHEAST,90,ASHLEY,3,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,SOUTHEAST,90,CHICOT,17,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,SOUTHEAST,90,DREW,43,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,SOUTHEAST,90,JEFFERSON,69,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,SOUTHEAST,90,LINCOLN,79,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,SOUTHWEST,70,HEMPSTEAD,57,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,SOUTHWEST,70,HOWARD,61,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,SOUTHWEST,70,LAFAYETTE,73,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,SOUTHWEST,70,LITTLE RIVER,81,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,SOUTHWEST,70,MILLER,91,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,SOUTHWEST,70,MONTGOMERY,97,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,SOUTHWEST,70,PIKE,109,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,SOUTHWEST,70,SEVIER,133,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,CRAWFORD,33,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,FRANKLIN,47,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,JOHNSON,71,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,LOGAN,83,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,25,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POLK,113,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POPE,115,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SCOTT,127,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SEBASTIAN,131,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,33.6
CENSUS,2022,YEAR,,COUNTY,ARKANSAS,5,WEST CENTRAL,40,YELL,149,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,21,33.6
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,ALAMEDA,1,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,31,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,CONTRA COSTA,13,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,LAKE,33,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MARIN,41,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MONTEREY,53,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,21,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,NAPA,55,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,53,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN BENITO,69,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN FRANCISCO,75,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,38,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,40,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,24,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,75,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,22,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,HUMBOLDT,23,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,MENDOCINO,45,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,29,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,17,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,33,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,18,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,42,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,26,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,39,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,40,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,33,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,32,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,40,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,AMADOR,5,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,CALAVERAS,9,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,16,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,EL DORADO,17,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,51,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,INYO,27,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MARIPOSA,43,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,NEVADA,57,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,26,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,PLACER,61,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,32,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,SIERRA,91,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,TUOLUMNE,109,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SHASTA,89,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,23,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SISKIYOU,93,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,21,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,TRINITY,105,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,IMPERIAL,25,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,LOS ANGELES,37,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,36,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,ORANGE,59,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,48,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN BERNARDINO,71,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,21,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN DIEGO,73,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,47,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SANTA BARBARA,83,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,37,34.4
CENSUS,2022,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,VENTURA,111,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,30,34.4
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ADAMS,1,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,39,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ARAPAHOE,5,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,DENVER,31,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,DOUGLAS,35,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,57,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,EL PASO,41,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,59,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ELBERT,39,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,62,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIOWA,61,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,PHILLIPS,95,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,WASHINGTON,121,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,YUMA,125,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,(L)
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,BOULDER,13,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,83,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,JEFFERSON,59,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,43,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,LARIMER,69,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,92,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,LOGAN,75,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,MORGAN,87,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,SEDGWICK,115,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHEAST,20,WELD,123,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,101,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,CHAFFEE,15,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,CLEAR CREEK,19,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,EAGLE,37,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,GRAND,49,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,(L)
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,MOFFAT,81,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,PARK,93,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,(L)
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,PITKIN,97,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,RIO BLANCO,103,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,ROUTT,107,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,19,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,NORTHWEST AND MOUNTAIN,10,TELLER,119,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,(L)
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,ALAMOSA,3,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,CONEJOS,21,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,RIO GRANDE,105,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SAN LUIS VALLEY,80,SAGUACHE,109,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,BACA,9,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,BENT,11,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,CROWLEY,25,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,CUSTER,27,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,(L)
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,FREMONT,43,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,17,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,HUERFANO,55,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,LAS ANIMAS,71,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,12,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,OTERO,89,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,PROWERS,99,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHEAST,90,PUEBLO,101,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,ARCHULETA,7,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,16,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,DELTA,29,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,39,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,DOLORES,33,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,GARFIELD,45,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,29,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,LA PLATA,67,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,41,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,MESA,77,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,89,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,MONTEZUMA,83,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,33,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,MONTROSE,85,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,34,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,OURAY,91,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,13.1
CENSUS,2022,YEAR,,COUNTY,COLORADO,8,SOUTHWEST,70,SAN MIGUEL,113,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,13.1
